num_cnns,batch,lr,drop_out,seed,mse_p,rmse_p,mae_p,r2_p,pearson_corr_p,spearman_corr_p,mse_r,rmse_r,mae_r,r2_r,pearson_corr_r,spearman_corr_r,best_pearson_epoch,best_r2_epoch
100,96,0.0005,0.3,995,0.04973788,0.2230199,0.17072342,0.3379022846220194,0.6016274171706609,0.5313432739844295,0.04973788,0.2230199,0.17072342,0.3379022846220194,0.6016274171706609,0.5313432739844295,1,1
100,96,0.001,0.3,995,0.05107085,0.22598861,0.17411394,0.3201581265399235,0.5908784502570936,0.516042716172573,0.05107085,0.22598861,0.17411394,0.3201581265399235,0.5908784502570936,0.516042716172573,7,7
110,96,0.0001,0.3,995,0.047535233,0.21802576,0.16661158,0.3672233527997434,0.6130149071794585,0.5399993484998361,0.04729324,0.21747008,0.16582015,0.3704447659325274,0.6126946887245713,0.5427940415436502,19,17
110,96,0.0005,0.3,995,0.04863187,0.22052635,0.16976428,0.3526252332036268,0.606203057769887,0.5328014122938775,0.049655795,0.22283581,0.1711562,0.3389949969816265,0.5957694412037822,0.5284221171900685,1,0
110,96,0.001,0.3,995,0.049906377,0.22339734,0.17218515,0.335659313090029,0.5993619426116742,0.5206872882996887,0.049906377,0.22339734,0.17218515,0.335659313090029,0.5993619426116742,0.5206872882996887,6,6
120,96,0.0001,0.3,995,0.047345452,0.2175901,0.1651282,0.3697496468558393,0.6148653159457305,0.5422918109448227,0.047345452,0.2175901,0.1651282,0.3697496468558393,0.6148653159457305,0.5422918109448227,19,19
120,96,0.0005,0.3,995,0.0489372,0.22121754,0.16889182,0.3485607171553243,0.6045726987681427,0.5316028170840856,0.0489372,0.22121754,0.16889182,0.3485607171553243,0.6045726987681427,0.5316028170840856,1,1
120,96,0.001,0.3,995,0.04940004,0.22226119,0.1698613,0.3423995491137362,0.6043111943392057,0.5301248819231081,0.050045907,0.22370942,0.17057605,0.3338019588625157,0.5947372374947235,0.5244953117050923,5,4
130,96,0.0001,0.3,995,0.047193203,0.21723996,0.16616017,0.3717763888944549,0.6191966954378169,0.5472746461484299,0.047193203,0.21723996,0.16616017,0.3717763888944549,0.6191966954378169,0.5472746461484299,22,22
130,96,0.0005,0.3,995,0.049124382,0.22164021,0.17007722,0.3460690079691177,0.603231035151546,0.5378685751206008,0.048651867,0.22057168,0.1695122,0.3523590184231407,0.6065219667251392,0.5315856397191484,0,1
130,96,0.001,0.3,995,0.05024514,0.22415428,0.17169616,0.3311497469137626,0.59448077183245,0.5277003436698424,0.05108561,0.22602126,0.17407678,0.3199616427029977,0.5898342021974462,0.5155204050435037,2,4
10,168,0.0001,0.3,995,0.046245914,0.21504863,0.16366298,0.3843864682178851,0.6242128777490844,0.5511673172818266,0.046130262,0.21477957,0.1636156,0.3859259802167712,0.6234008869566966,0.5472338846633359,70,74
10,168,0.0005,0.3,995,0.04676195,0.21624511,0.1645982,0.3775171085092594,0.6162145637225168,0.5415276100495828,0.04676195,0.21624511,0.1645982,0.3775171085092594,0.6162145637225168,0.5415276100495828,0,0
10,168,0.001,0.3,995,0.04879663,0.2208996,0.16883592,0.3504319642293226,0.6072041925360795,0.5263925077688789,0.047536224,0.21802804,0.16614297,0.3672102148517789,0.6088536349473427,0.5327428734646061,13,0
20,168,0.0001,0.3,995,0.04622877,0.21500877,0.16426626,0.3846146628164242,0.6229360269982267,0.5531718867504878,0.04622877,0.21500877,0.16426626,0.3846146628164242,0.6229360269982267,0.5531718867504878,53,53
20,168,0.0005,0.3,995,0.047832627,0.21870671,0.16737589,0.3632644753153797,0.6117548822877832,0.541649589739289,0.047120444,0.21707244,0.16526678,0.3727448967484396,0.6128520970136665,0.5450206983012952,1,0
20,168,0.001,0.3,995,0.047885336,0.21882719,0.16687424,0.3625628549429206,0.6100861421792222,0.5402688887603186,0.047885336,0.21882719,0.16687424,0.3625628549429206,0.6100861421792222,0.5402688887603186,0,0
30,168,0.0001,0.3,995,0.046250537,0.21505938,0.16417988,0.3843248668184188,0.6221604110501667,0.5524928933319675,0.046250537,0.21505938,0.16417988,0.3843248668184188,0.6221604110501667,0.5524928933319675,32,32
30,168,0.0005,0.3,995,0.046827495,0.21639661,0.1656512,0.3766445538986835,0.6154067450615996,0.5427033142888149,0.046827495,0.21639661,0.1656512,0.3766445538986835,0.6154067450615996,0.5427033142888149,0,0
30,168,0.001,0.3,995,0.04842666,0.22006059,0.16914503,0.3553568780893374,0.6082014300822185,0.525612663657327,0.047397885,0.21771055,0.16611053,0.3690517467849659,0.6109149596938958,0.5322484928657769,6,5
40,168,0.0001,0.3,995,0.047030702,0.21686563,0.16566214,0.3739395565672807,0.6154820207065889,0.5407216070951519,0.047030702,0.21686563,0.16566214,0.3739395565672807,0.6154820207065889,0.5407216070951519,41,41
40,168,0.0005,0.3,995,0.048480086,0.22018194,0.1678591,0.3546457091740465,0.607689223763996,0.5324808728130569,0.048109286,0.21933828,0.16793843,0.3595817100598889,0.6031450771781145,0.5289391471323991,7,0
40,168,0.001,0.3,995,0.050956704,0.22573592,0.17382775,0.3216776117714703,0.5930054031736446,0.5128762935137022,0.05034378,0.2243742,0.17283115,0.3298366641011236,0.5873165491184665,0.5103729994645393,1,0
50,168,0.0001,0.3,995,0.04596024,0.2143834,0.16310415,0.3881892042429726,0.6263152949251236,0.563005953675355,0.04596024,0.2143834,0.16310415,0.3881892042429726,0.6263152949251236,0.563005953675355,31,31
50,168,0.0005,0.3,995,0.04715393,0.21714956,0.16588603,0.3722991562235582,0.6137733083162193,0.5475367506145479,0.04715393,0.21714956,0.16588603,0.3722991562235582,0.6137733083162193,0.5475367506145479,0,0
50,168,0.001,0.3,995,0.04870871,0.2207005,0.16952305,0.3516023142034761,0.6101635071227186,0.535343133356365,0.048017543,0.21912906,0.16878246,0.3608029730702045,0.6115831325715907,0.5399725260936621,6,1
60,168,0.0001,0.3,995,0.04743013,0.2177846,0.16656229,0.3686224107159548,0.6159926930236449,0.5436652418684766,0.047676116,0.2183486,0.16699183,0.3653479277787667,0.6116732278178376,0.541004949229335,37,28
60,168,0.0005,0.3,995,0.048638918,0.22054233,0.16881873,0.3525313348949921,0.6028980615145273,0.5350839320555516,0.048638918,0.22054233,0.16881873,0.3525313348949921,0.6028980615145273,0.5350839320555516,0,0
60,168,0.001,0.3,995,0.049558904,0.2226183,0.171314,0.3402847785805917,0.6019678602220893,0.5231172540514537,0.048727877,0.22074392,0.1698647,0.3513471943357754,0.6015042588712217,0.5211786778648807,6,7
70,168,0.0001,0.3,995,0.047049068,0.21690798,0.16573451,0.373695067817857,0.6164184529346848,0.5464881409056102,0.047049068,0.21690798,0.16573451,0.373695067817857,0.6164184529346848,0.5464881409056102,31,31
70,168,0.0005,0.3,995,0.04892335,0.22118624,0.1702767,0.3487450879433862,0.6049326610389293,0.5291300299476284,0.04914605,0.22168908,0.16980468,0.3457806153082062,0.5992359186835023,0.5261563648372493,6,1
70,168,0.001,0.3,995,0.05127457,0.2264389,0.17340235,0.3174462179306051,0.5911299668093434,0.5216817984763256,0.05127457,0.2264389,0.17340235,0.3174462179306051,0.5911299668093434,0.5216817984763256,0,0
80,168,0.0001,0.3,995,0.047397513,0.2177097,0.16720723,0.3690566243815548,0.6140801730198417,0.540465452399949,0.047397513,0.2177097,0.16720723,0.3690566243815548,0.6140801730198417,0.540465452399949,27,27
80,168,0.0005,0.3,995,0.04890801,0.22115156,0.17034452,0.3489493042840251,0.6064670779757609,0.5256565474718149,0.04903174,0.22143112,0.17025438,0.3473022807403155,0.5959363413883729,0.5235792683434481,6,0
80,168,0.001,0.3,995,0.05240561,0.22892272,0.1760695,0.3023901400363451,0.5833279281730773,0.5036881274440782,0.051712975,0.22740486,0.1751129,0.311610348874816,0.58469311027469,0.511549179065217,1,0
90,168,0.0001,0.3,995,0.047079664,0.21697849,0.16605249,0.3732877559838125,0.6175441852212151,0.548321227527112,0.04699224,0.21677694,0.16587324,0.3744515431731903,0.616351221934999,0.5486400882071227,30,26
90,168,0.0005,0.3,995,0.048116554,0.21935485,0.16817975,0.3594849501183804,0.6046552426826652,0.5377995693947146,0.048116554,0.21935485,0.16817975,0.3594849501183804,0.6046552426826652,0.5377995693947146,0,0
90,168,0.001,0.3,995,0.04897812,0.22131,0.17017075,0.3480159836087505,0.6081161570081539,0.5403332424219239,0.05084486,0.22548805,0.17382176,0.3231664803762373,0.5870222342150303,0.515067446903088,1,4
100,168,0.0001,0.3,995,0.047241673,0.2173515,0.16548577,0.3711311801080673,0.6177148449898332,0.5484520891299104,0.04700631,0.21680938,0.16535243,0.3742642412294834,0.6177465489171275,0.5484976224425441,31,26
100,168,0.0005,0.3,995,0.04936625,0.22218516,0.16928065,0.3428493418380479,0.606546961576416,0.537936098301595,0.048920825,0.22118053,0.16830447,0.3487787222248429,0.5996015005509754,0.5282445475308337,2,0
100,168,0.001,0.3,995,0.049483392,0.22244863,0.17110497,0.341289974091621,0.606037720715889,0.5262775291879752,0.05085191,0.22550368,0.17186289,0.3230725949127074,0.5871507898007718,0.5203989782437809,7,0
110,168,0.0001,0.3,995,0.047945023,0.21896352,0.16723323,0.3617683794729531,0.6140404506970838,0.5408212484395247,0.047528405,0.2180101,0.16649602,0.3673142474159681,0.6126740878170117,0.5401828210190159,37,30
110,168,0.0005,0.3,995,0.049568553,0.22263996,0.17093351,0.3401563498029091,0.6006279207986748,0.5298586054469582,0.049568553,0.22263996,0.17093351,0.3401563498029091,0.6006279207986748,0.5298586054469582,0,0
110,168,0.001,0.3,995,0.05046436,0.22464274,0.17204736,0.3282315794827293,0.5993281837005788,0.5308547031972612,0.04999853,0.2236035,0.17106028,0.3344325884489896,0.5982225826537845,0.5248593547923529,2,1
120,168,0.0001,0.3,995,0.047787618,0.21860379,0.16794851,0.3638636691001196,0.6141809164213933,0.5415821576237061,0.047854938,0.21875772,0.16774307,0.3629675701444134,0.6095779287981423,0.5351663796432132,34,26
120,168,0.0005,0.3,995,0.04970655,0.22294965,0.17083608,0.3383193815130076,0.5982076309875227,0.5204306174030974,0.04970655,0.22294965,0.17083608,0.3383193815130076,0.5982076309875227,0.5204306174030974,7,7
120,168,0.001,0.3,995,0.053685497,0.23170131,0.17850636,0.285352604678018,0.5918250140592616,0.5226971098141573,0.05154554,0.22703643,0.17563,0.3138391993574978,0.5852006380340737,0.5079103885842169,7,19
130,168,0.0001,0.3,995,0.04792188,0.21891066,0.16736974,0.3620764000884214,0.6134800483390843,0.5457547492602407,0.047138553,0.21711415,0.16532613,0.3725038800388223,0.6163578712016881,0.55244399181333,31,18
130,168,0.0005,0.3,995,0.04934432,0.22213581,0.1699454,0.3431412327886131,0.60042585784677,0.5350462412961187,0.04934432,0.22213581,0.1699454,0.3431412327886131,0.60042585784677,0.5350462412961187,0,0
130,168,0.001,0.3,995,0.049171127,0.22174564,0.16988204,0.3454467512317334,0.6034961989347741,0.5365996660402499,0.049171127,0.22174564,0.16988204,0.3454467512317334,0.6034961989347741,0.5365996660402499,1,1
10,96,0.0001,0.3,582,0.044292763,0.21045846,0.16176182,0.3814137938376235,0.6225069279506219,0.5553519806506206,0.044292763,0.21045846,0.16176182,0.3814137938376235,0.6225069279506219,0.5553519806506206,64,64
10,96,0.0005,0.3,582,0.04532107,0.21288745,0.16350184,0.3670526033804864,0.6165992713614187,0.5448697313879574,0.0447924,0.21164215,0.16249129,0.3744359654106749,0.6150627820239112,0.5452189593467254,15,1
10,96,0.001,0.3,582,0.04776757,0.21855792,0.16862665,0.3328851656400513,0.6000747938982068,0.5267702162591207,0.04742645,0.21777615,0.16623345,0.3376492135317676,0.5992977363450455,0.5305524244383523,0,1
20,96,0.0001,0.3,582,0.044530652,0.21102287,0.16221157,0.3780914695157276,0.6210205613290235,0.5570089850130927,0.04440226,0.21071844,0.16187494,0.3798846043800924,0.6195073184602844,0.554253558769935,38,37
20,96,0.0005,0.3,582,0.046797656,0.21632765,0.16657339,0.3464308805964913,0.6076786171149152,0.5384498226862651,0.045484763,0.21327157,0.16455555,0.3647665161424104,0.606464839530501,0.5400810622155603,8,0
20,96,0.001,0.3,582,0.046676446,0.21604732,0.16766459,0.3481236265323916,0.6012141144909643,0.5348992673065841,0.046676446,0.21604732,0.16766459,0.3481236265323916,0.6012141144909643,0.5348992673065841,0,0
30,96,0.0001,0.3,582,0.044151127,0.21012169,0.1624556,0.3833918518056655,0.6221771039800196,0.5565539032277055,0.044151127,0.21012169,0.1624556,0.3833918518056655,0.6221771039800196,0.5565539032277055,23,23
30,96,0.0005,0.3,582,0.045048412,0.2122461,0.16289769,0.3708605673437664,0.6169390129816634,0.5459532422182493,0.04459512,0.21117556,0.16192654,0.3771911551975772,0.6189791129988302,0.5526202217006736,6,3
30,96,0.001,0.3,582,0.04870443,0.2206908,0.17058882,0.3198011035593604,0.5951875247834206,0.5207158847929809,0.047304295,0.2174955,0.16578338,0.3393551814131395,0.5939613539783627,0.5261659231907418,8,1
40,96,0.0001,0.3,582,0.044597045,0.21118012,0.16220677,0.3771641883161508,0.6187198708611461,0.5577257104733796,0.044597045,0.21118012,0.16220677,0.3771641883161508,0.6187198708611461,0.5577257104733796,23,23
40,96,0.0005,0.3,582,0.045627702,0.21360642,0.16365795,0.3627702626211232,0.6132921497315627,0.5460502244525306,0.045529384,0.21337615,0.16456787,0.3641433190660702,0.6079296969978051,0.5436906437662267,6,0
40,96,0.001,0.3,582,0.051696736,0.22736916,0.17560591,0.2780110207199737,0.5851173938956924,0.5142728418342837,0.04800598,0.21910267,0.1671014,0.3295555686333189,0.5849978811465528,0.5186893746331267,8,1
50,96,0.0001,0.3,582,0.045007408,0.2121495,0.16272664,0.3714331866742187,0.6164136534033313,0.5471999592638918,0.04465976,0.21132857,0.16232297,0.3762884009619456,0.6178376311893216,0.5428558022181811,24,27
50,96,0.0005,0.3,582,0.0458034,0.21401729,0.16431119,0.36031650057587,0.6114871205927365,0.535985723192267,0.0458034,0.21401729,0.16431119,0.36031650057587,0.6114871205927365,0.535985723192267,3,3
50,96,0.001,0.3,582,0.048944063,0.22123305,0.16980736,0.3164544445195165,0.5954352933583484,0.5299079083850469,0.047674336,0.21834454,0.16812709,0.3341873030719333,0.6031688783895098,0.5343838492224987,4,5
60,96,0.0001,0.3,582,0.044659615,0.21132821,0.16328363,0.376290438601117,0.6189960463259913,0.5487457132634902,0.04496884,0.21205857,0.16330244,0.3719718290266761,0.6141434342474577,0.5472791934566762,26,24
60,96,0.0005,0.3,582,0.045740668,0.21387067,0.16443291,0.3611926423532161,0.6108319138400119,0.5418232206296332,0.046685643,0.21606861,0.16613562,0.3479952359264288,0.5948038635225213,0.5215757784355869,3,1
60,96,0.001,0.3,582,0.048081275,0.21927443,0.17022349,0.3285040307089383,0.6014967209453929,0.5313077227783188,0.048081275,0.21927443,0.17022349,0.3285040307089383,0.6014967209453929,0.5313077227783188,5,5
70,96,0.0001,0.3,582,0.045277506,0.21278511,0.16297635,0.3676610500611019,0.6130580989876829,0.5465641423857458,0.045067646,0.21229142,0.1630823,0.370591909207326,0.6146031809800682,0.5480073573396849,24,23
70,96,0.0005,0.3,582,0.046876118,0.21650892,0.16481833,0.3453350581567221,0.6065445295692478,0.5366619943614834,0.047026068,0.21685494,0.16594355,0.3432408559258344,0.5951711741360335,0.5209542485062181,3,1
70,96,0.001,0.3,582,0.048087873,0.21928947,0.16901504,0.3284118702105796,0.6006481626296869,0.5272780886632522,0.048087873,0.21928947,0.16901504,0.3284118702105796,0.6006481626296869,0.5272780886632522,5,5
80,96,0.0001,0.3,582,0.045739572,0.21386813,0.16354202,0.3612079217252977,0.6098513528315425,0.5428357186524438,0.045739572,0.21386813,0.16354202,0.3612079217252977,0.6098513528315425,0.5428357186524438,23,23
80,96,0.0005,0.3,582,0.0475444,0.21804678,0.1661421,0.3360018965691472,0.6038131032127994,0.5348313501159733,0.04756764,0.21810007,0.1662787,0.3356773342571016,0.5924129426134263,0.5237834784081521,3,1
80,96,0.001,0.3,582,0.049221087,0.22185826,0.16909537,0.3125855674284765,0.5921993350215892,0.5314551461437416,0.05040905,0.2245196,0.17113765,0.2959946695355905,0.5678583477786747,0.5066287626685017,9,1
90,96,0.0001,0.3,582,0.045397896,0.21306781,0.1633329,0.3659796491531445,0.6140290543168506,0.5481328060143356,0.04549214,0.21328886,0.16382818,0.3646634891699478,0.6115656013707673,0.5444180955177216,24,23
90,96,0.0005,0.3,582,0.046988863,0.21676914,0.1663189,0.3437604124126272,0.6024854083480764,0.5305016937192042,0.046988863,0.21676914,0.1663189,0.3437604124126272,0.6024854083480764,0.5305016937192042,3,3
90,96,0.001,0.3,582,0.05194749,0.22791992,0.17565772,0.2745090725880897,0.5806656246690766,0.5124302376647982,0.049343042,0.22213294,0.17175809,0.3108823783451254,0.5926210289803319,0.5266832099370604,8,5
100,96,0.0001,0.3,582,0.045936093,0.21432707,0.16423595,0.3584633295567651,0.6084092648325679,0.544265019418688,0.045770675,0.21394081,0.16457285,0.3607734990986019,0.6095387391950948,0.5427849345082546,24,23
100,96,0.0005,0.3,582,0.047930226,0.21892972,0.16674699,0.3306135762967968,0.5857221580097647,0.5234944228303423,0.047930226,0.21892972,0.16674699,0.3306135762967968,0.5857221580097647,0.5234944228303423,1,1
100,96,0.001,0.3,582,0.047923382,0.21891409,0.16778238,0.3307091319468374,0.5921991265732571,0.525037630033947,0.047923382,0.21891409,0.16778238,0.3307091319468374,0.5921991265732571,0.525037630033947,3,3
110,96,0.0001,0.3,582,0.045649134,0.21365657,0.16409023,0.362470915380379,0.6119364158611668,0.5449923740337443,0.045211777,0.21263061,0.16340335,0.3685789804429307,0.614436874772548,0.5475324536498413,18,20
110,96,0.0005,0.3,582,0.047534484,0.21802405,0.16688733,0.3361404237364113,0.5910783730370524,0.5290918390608204,0.047534484,0.21802405,0.16688733,0.3361404237364113,0.5910783730370524,0.5290918390608204,1,1
110,96,0.001,0.3,582,0.04909437,0.2215725,0.17071569,0.3143552218790477,0.5992189852377272,0.534839005681523,0.047688726,0.21837749,0.16960663,0.3339863046134927,0.5990073105824391,0.5329712759580458,5,2
120,96,0.0001,0.3,582,0.04596054,0.2143841,0.16426152,0.358121866370953,0.6104642916466125,0.5439707536851647,0.04578172,0.21396664,0.16420186,0.3606191722131696,0.6078380980011654,0.5423563551858731,21,16
120,96,0.0005,0.3,582,0.04793203,0.21893385,0.1670935,0.3305883062103468,0.5870387350828521,0.521938409401543,0.04793203,0.21893385,0.1670935,0.3305883062103468,0.5870387350828521,0.521938409401543,1,1
120,96,0.001,0.3,582,0.048866555,0.2210578,0.17090791,0.3175368602344536,0.5902878986701906,0.5256041358135914,0.048866555,0.2210578,0.17090791,0.3175368602344536,0.5902878986701906,0.5256041358135914,2,2
130,96,0.0001,0.3,582,0.045455042,0.21320188,0.16303223,0.3651815415887283,0.6172891063551674,0.5516167937927966,0.04491928,0.21194169,0.1620815,0.3726639660129621,0.6184059055493296,0.5539505580421906,24,15
130,96,0.0005,0.3,582,0.048012104,0.21911664,0.16706975,0.3294700324075658,0.5854675557123759,0.5214698517566391,0.048012104,0.21911664,0.16706975,0.3294700324075658,0.5854675557123759,0.5214698517566391,1,1
130,96,0.001,0.3,582,0.048736554,0.22076356,0.16945478,0.3193524643367328,0.5926629208466078,0.5230625942940971,0.048736554,0.22076356,0.16945478,0.3193524643367328,0.5926629208466078,0.5230625942940971,3,3
10,168,0.0001,0.3,582,0.04362522,0.2088665,0.16064093,0.3907366159567761,0.6272477385331221,0.5609954110190607,0.04362522,0.2088665,0.16064093,0.3907366159567761,0.6272477385331221,0.5609954110190607,63,63
10,168,0.0005,0.3,582,0.04400033,0.20976256,0.16107069,0.385497815622152,0.6235577317974665,0.5548373584782271,0.04400033,0.20976256,0.16107069,0.385497815622152,0.6235577317974665,0.5548373584782271,1,1
10,168,0.001,0.3,582,0.045634385,0.21362206,0.16429268,0.3626768807694096,0.6091465354755099,0.536943549955035,0.044099264,0.20999825,0.16184068,0.3841161761315472,0.6245095899982158,0.5586388858808465,1,2
20,168,0.0001,0.3,582,0.04449965,0.2109494,0.16225557,0.3785244508157864,0.6192631273769966,0.5522132637352694,0.04449965,0.2109494,0.16225557,0.3785244508157864,0.6192631273769966,0.5522132637352694,49,49
20,168,0.0005,0.3,582,0.045173887,0.21254149,0.16302538,0.3691081327602343,0.616197154286897,0.5504397848908471,0.045408577,0.21309288,0.16500258,0.3658305030026342,0.61026895231781,0.5409202870453877,4,0
20,168,0.001,0.3,582,0.047650248,0.21828936,0.16741161,0.3345236988470408,0.6026834496563895,0.5337305811760955,0.0467308,0.21617308,0.16700627,0.3473644888434002,0.5964416949333984,0.5260014098831922,8,0
30,168,0.0001,0.3,582,0.04550901,0.2133284,0.16414507,0.3644278591448634,0.6128795219820468,0.5374439748668669,0.045427132,0.21313642,0.16369328,0.3655713731936775,0.6132107770246809,0.5410458765678741,49,43
30,168,0.0005,0.3,582,0.047356773,0.21761611,0.16584773,0.3386223224217821,0.6041067858473084,0.5408844716263526,0.045921113,0.21429212,0.16437359,0.3586724576039197,0.6093777924576549,0.5411707582085659,3,2
30,168,0.001,0.3,582,0.04954744,0.22259255,0.17010494,0.308027733933963,0.5886602987364279,0.5193521403524423,0.04755519,0.21807152,0.1671085,0.3358512765524382,0.5935151592995643,0.5170261353255161,8,1
