num_cnns,batch,lr,drop_out,seed,mse_p,rmse_p,mae_p,r2_p,pearson_corr_p,spearman_corr_p,mse_r,rmse_r,mae_r,r2_r,pearson_corr_r,spearman_corr_r,best_pearson_epoch,best_r2_epoch
20,168,0.0005,0.3,930,0.037372194,0.19331889,0.1487597,0.2190153568772189,0.5564672692653354,0.4977593570220361,0.0368166,0.19187653,0.14738095,0.2306258767848913,0.5583661178591719,0.4975323389002054,64,57
20,168,0.001,0.3,930,0.037337568,0.19322932,0.14959171,0.2197388883411537,0.5605221715205155,0.496640107239072,0.037337568,0.19322932,0.14959171,0.2197388883411537,0.5605221715205155,0.496640107239072,48,48
25,168,0.0001,0.3,930,0.03971287,0.19928087,0.15411909,0.1701011174064604,0.5107789497841897,0.4585006044729008,0.039448537,0.19861656,0.15340216,0.1756249458995457,0.5054042490442845,0.4555857092341259,175,165
25,168,0.0005,0.3,930,0.03689633,0.19208418,0.14788565,0.2289597255692959,0.5492023943002904,0.4870942239011288,0.03689633,0.19208418,0.14788565,0.2289597255692959,0.5492023943002904,0.4870942239011288,56,56
25,168,0.001,0.3,930,0.03819488,0.1954351,0.15191792,0.2018232693210577,0.5546056766846944,0.4937132789688975,0.03847173,0.1961421,0.1515162,0.1960377134386016,0.5474287365302813,0.4859461184161766,27,17
30,168,0.0001,0.3,930,0.03701089,0.19238214,0.14863999,0.2265656548206142,0.5404335909722662,0.4912780599921705,0.037281834,0.19308504,0.14890598,0.2209036165907218,0.5366326923404174,0.4878689450547342,189,195
30,168,0.0005,0.3,930,0.039033424,0.19756879,0.15265444,0.1842997876373141,0.5261766852505924,0.4864796094236328,0.039033424,0.19756879,0.15265444,0.1842997876373141,0.5261766852505924,0.4864796094236328,14,14
30,168,0.001,0.3,930,0.03842983,0.19603528,0.15139946,0.19691341040242,0.5443300233801281,0.4869888396271286,0.03649372,0.19103329,0.14768042,0.237373171538185,0.5526489673306744,0.4971181478083987,45,36
40,168,0.0001,0.3,930,0.037641715,0.19401473,0.15104324,0.2133829958296463,0.5414069062611682,0.484979181578653,0.037787374,0.19438975,0.15183179,0.210339084057934,0.529169378209015,0.4745133379992218,146,132
40,168,0.0005,0.3,930,0.039669044,0.19917089,0.15489079,0.1710168843291853,0.5463252214569027,0.493143715932713,0.0385264,0.19628143,0.15145892,0.1948952529219905,0.5353843111627979,0.4798743157958586,28,25
40,168,0.001,0.3,930,0.038435604,0.19605,0.15240961,0.1967927185030792,0.5458783935781951,0.4856620500815376,0.03813133,0.19527245,0.15044114,0.203151284158549,0.549424210695831,0.4964535873794021,42,55
50,168,0.0001,0.3,930,0.038829394,0.19705175,0.15211938,0.188563516219692,0.5331867817607443,0.4845522814001046,0.038273137,0.19563521,0.15133743,0.2001878461955523,0.5317793639026543,0.47999859414759,179,165
50,168,0.0005,0.3,930,0.039905123,0.19976267,0.15526047,0.1660834484665839,0.5271814172119017,0.4626933586702237,0.038763393,0.19688421,0.15242182,0.1899427067447836,0.5279469846342388,0.4724633315450227,18,19
50,168,0.001,0.3,930,0.038837634,0.19707265,0.15230274,0.1883913475994566,0.542416180076128,0.4832206186796368,0.038837634,0.19707265,0.15230274,0.1883913475994566,0.542416180076128,0.4832206186796368,17,17
60,168,0.0001,0.3,930,0.03495207,0.18695472,0.1444312,0.2695898255149278,0.5624059939856534,0.5023555168726834,0.034972236,0.18700865,0.14449371,0.2691684342269195,0.5606304622249445,0.5016090412597929,115,112
60,168,0.0005,0.3,930,0.03586342,0.1893764,0.14640462,0.2505448476982751,0.5708101850213948,0.5122574937053977,0.03529214,0.18786202,0.1444813,0.2624831821492087,0.5685340293529764,0.5085192770991437,50,39
60,168,0.001,0.3,930,0.038452186,0.1960923,0.15241556,0.1964462030420222,0.5630742976424993,0.5031709902688988,0.03641557,0.19082864,0.14763512,0.2390064004167238,0.5520467306957505,0.4938348271424447,13,19
70,168,0.0001,0.3,930,0.03491394,0.18685272,0.14369717,0.2703867223628702,0.5616596058907279,0.5110498960739558,0.034518607,0.18579184,0.143082,0.2786481006407222,0.560212340602683,0.5064131673083515,98,99
70,168,0.0005,0.3,930,0.036546607,0.19117166,0.14732696,0.236268000845838,0.5571667492555996,0.5032099164961474,0.036546607,0.19117166,0.14732696,0.236268000845838,0.5571667492555996,0.5032099164961474,41,41
70,168,0.001,0.3,930,0.038704537,0.19673468,0.15151581,0.1911726438680595,0.5574811680280731,0.4979136848470228,0.038451124,0.19608958,0.15206827,0.1964683251382781,0.5403017350870973,0.4836049849043861,3,8
80,168,0.0001,0.3,930,0.0359483,0.18960036,0.14627732,0.2487710789472098,0.5606018184662962,0.5049603167661847,0.035993792,0.1897203,0.14709117,0.2478203951890866,0.5546865440509597,0.4975851146741645,143,132
80,168,0.0005,0.3,930,0.03784995,0.19455063,0.15055579,0.2090313709922755,0.5584537629680131,0.4966917642172858,0.03648786,0.19101796,0.14803064,0.2374956400147478,0.5665620065672364,0.5042261888071076,18,42
80,168,0.001,0.3,930,0.04299642,0.20735578,0.1619316,0.101483189076973,0.556820831646173,0.4936199887124464,0.03917902,0.1979369,0.15291882,0.1812571992574662,0.5380895040177267,0.478776622124108,13,0
5,96,0.0001,0.3,350,0.049379766,0.22221558,0.17316525,0.0357666781295287,0.4566302585835347,0.409758735337366,0.049379766,0.22221558,0.17316525,0.0357666781295287,0.4566302585835347,0.409758735337366,197,197
5,96,0.0005,0.3,350,0.04677618,0.21627802,0.16718102,0.0866065609340918,0.4681621312009376,0.4186781248934501,0.0446594,0.2113277,0.16311571,0.127940819902448,0.4566557056979045,0.4199745527812958,52,40
5,96,0.001,0.3,350,0.051550504,0.22704735,0.17642666,-0.0066211229723853,0.4436242802848136,0.4120123357578819,0.04640233,0.215412,0.16711853,0.0939066668547086,0.4374132068634579,0.4044653037500358,17,10
10,96,0.0001,0.3,350,0.042969733,0.20729142,0.15830347,0.1609346555402786,0.469854673599801,0.4264194681561924,0.042969733,0.20729142,0.15830347,0.1609346555402786,0.469854673599801,0.4264194681561924,163,163
10,96,0.0005,0.3,350,0.044361923,0.2106227,0.16176432,0.133749580291438,0.4690390680781055,0.4303476550805082,0.04245536,0.20604698,0.15796322,0.1709787571439422,0.4828748443332408,0.4439773535174438,8,14
10,96,0.001,0.3,350,0.040223155,0.20055711,0.15407003,0.2145667439287254,0.5214901637731582,0.4588572287129479,0.03844486,0.1960736,0.15054394,0.2492913223360733,0.5256280015330447,0.4543674866834209,88,84
15,96,0.0001,0.3,350,0.04530146,0.21284139,0.16458228,0.115403287172548,0.5027044572385629,0.4511635390233321,0.04408794,0.20997128,0.16219907,0.1390996101883104,0.4882347922540731,0.4301019514379244,179,164
15,96,0.0005,0.3,350,0.042524833,0.2062155,0.15844466,0.1696221676753467,0.5171127907210055,0.4554740221198026,0.042524833,0.2062155,0.15844466,0.1696221676753467,0.5171127907210055,0.4554740221198026,47,47
15,96,0.001,0.3,350,0.042602696,0.20640421,0.15836485,0.1681017806104695,0.5239372358701692,0.4623256355752004,0.039939247,0.19984806,0.15370305,0.2201106377345503,0.5318002997577786,0.4625865392141293,47,44
20,96,0.0001,0.3,350,0.043167807,0.20776863,0.16165958,0.1570669036102661,0.5136277993217674,0.4570807694430381,0.043167807,0.20776863,0.16165958,0.1570669036102661,0.5136277993217674,0.4570807694430381,178,178
20,96,0.0005,0.3,350,0.039233606,0.19807474,0.15349825,0.233889588687286,0.563017884247663,0.4927159045523895,0.03832352,0.19576395,0.15162487,0.2516607451655478,0.5553786524939459,0.4798695170744966,57,50
20,96,0.001,0.3,350,0.040867757,0.20215775,0.15783742,0.2019796700660011,0.5564567785257536,0.4882225091560644,0.038632654,0.1965519,0.15229349,0.2456243356874107,0.5483929707241922,0.4746517715025142,8,19
25,96,0.0001,0.3,350,0.038490508,0.19618998,0.15081511,0.2483999910082499,0.5482504082248265,0.4922553059443696,0.037473477,0.19358067,0.14886089,0.2682594358130639,0.5468827223771571,0.4862684062557021,110,111
25,96,0.0005,0.3,350,0.036867276,0.19200853,0.14749311,0.2800966618441645,0.5630370947906721,0.4965142747649857,0.036867276,0.19200853,0.14749311,0.2800966618441645,0.5630370947906721,0.4965142747649857,72,72
25,96,0.001,0.3,350,0.04247273,0.20608914,0.15998259,0.170639536480806,0.5705943242665025,0.5002578944511833,0.037359376,0.19328573,0.1497172,0.2704875019273215,0.5615299138112569,0.4898876536231391,47,38
30,96,0.0001,0.3,350,0.04390678,0.20953946,0.16147101,0.1426370198605243,0.5108423156788919,0.4530998712693069,0.042452447,0.20603992,0.15946424,0.1710356811829455,0.5075538437254032,0.4496222766369306,169,156
30,96,0.0005,0.3,350,0.04253596,0.20624249,0.15873055,0.1694049120852542,0.5273408828064359,0.4578889027269124,0.041769043,0.20437476,0.15809265,0.1843803602056702,0.5231547219393791,0.4561459557859083,57,81
30,96,0.001,0.3,350,0.042376533,0.20585561,0.16005611,0.1725180148093448,0.5362348467504929,0.4675629014479379,0.04107019,0.20265782,0.15717116,0.1980268218168912,0.5293202838234493,0.4536841005361323,36,41
40,96,0.0001,0.3,350,0.03980852,0.19952072,0.15357426,0.2226633178441833,0.5302518264296107,0.4772783268779068,0.039509755,0.19877061,0.15314198,0.2284973607697789,0.5266802061086927,0.4727067540867495,89,81
40,96,0.0005,0.3,350,0.03742974,0.19346766,0.14911343,0.269113542015908,0.5730625949405341,0.506709827064173,0.037131533,0.19269544,0.14834453,0.2749365424074731,0.5630693087109448,0.4883251650347336,59,76
40,96,0.001,0.3,350,0.040784832,0.20195255,0.15671456,0.203599042391267,0.5582218387121832,0.4891712135816306,0.03732441,0.19319527,0.14865783,0.2711702935966159,0.5617095398467885,0.4868641879886797,15,16
50,96,0.0001,0.3,350,0.037830945,0.19450179,0.15026385,0.2612792415674241,0.5522987304123654,0.4842312255718159,0.03694238,0.19220401,0.14842498,0.2786301684272174,0.5615742868857417,0.49527424206289,117,130
50,96,0.0005,0.3,350,0.040034782,0.20008694,0.15532279,0.2182451207467826,0.5661783914641741,0.4933298729347883,0.037344314,0.19324677,0.14939582,0.2707816080774032,0.5500618322171126,0.4783801277968386,28,29
50,96,0.001,0.3,350,0.037589487,0.19388008,0.14911719,0.265994136210787,0.5632157683183185,0.496257171861967,0.037655897,0.19405128,0.15038808,0.2646973760869382,0.5568756617401789,0.4850100179027564,37,35
60,96,0.0001,0.3,350,0.038640518,0.19657192,0.1520043,0.2454707569394818,0.5637645953688551,0.489621333403843,0.037542008,0.1937576,0.14984404,0.2669212927325699,0.5551591636401532,0.473302655999987,151,138
60,96,0.0005,0.3,350,0.040707782,0.2017617,0.15665826,0.2051034919839756,0.5539136626014193,0.4809587311974059,0.03933665,0.1983347,0.1527223,0.2318774858031836,0.5500028038255316,0.4751835879147179,8,35
60,96,0.001,0.3,350,0.041237462,0.20307009,0.15741704,0.1947605332683774,0.5567646071325072,0.4909025287442267,0.039745003,0.19936149,0.15440011,0.2239036057091877,0.5501902914060933,0.4716994619590895,17,41
70,96,0.0001,0.3,350,0.037405435,0.19340485,0.14956465,0.2695880741999209,0.5667735281104207,0.4948774698865188,0.03634818,0.19065198,0.14699739,0.2902330158873091,0.5680196480597266,0.4982256174664111,112,98
70,96,0.0005,0.3,350,0.038881924,0.197185,0.15171987,0.2407568655893268,0.5682958045108433,0.5011658825878187,0.03751323,0.19368333,0.1494755,0.267483196092672,0.5681951074147349,0.4893855175654272,21,27
70,96,0.001,0.3,350,0.03982161,0.19955352,0.15383586,0.2224077310822545,0.5596230809384658,0.4935699338230122,0.040597316,0.20148775,0.15619987,0.2072606679652765,0.5390200790455267,0.4703719181323194,17,10
80,96,0.0001,0.3,350,0.036032338,0.18982185,0.14674422,0.2964005160778045,0.5826502938348284,0.5095753989794429,0.0364996,0.19104868,0.14733529,0.2872763275268043,0.5711325555444309,0.5011812389835285,112,100
80,96,0.0005,0.3,350,0.03787028,0.19460288,0.15075777,0.2605111528713665,0.5617329847288759,0.4901141277036746,0.03787028,0.19460288,0.15075777,0.2605111528713665,0.5617329847288759,0.4901141277036746,18,18
80,96,0.001,0.3,350,0.0396752,0.19918634,0.15466675,0.2252667011140509,0.56587589794664,0.49303072416846,0.03862809,0.1965403,0.15086338,0.2457134884320699,0.5460095473434234,0.4843997884698219,18,26
5,168,0.0001,0.3,350,63.36118,7.959974,7.9527774,-1236.2468459851964,0.2237141719095675,0.2317699718559336,0.12607454,0.35506976,0.26031476,-1.4618438279844077,0.2140304479415785,0.2369027608950432,17,199
5,168,0.0005,0.3,350,0.0472221,0.21730646,0.16863541,0.077899126166969,0.4107197958145974,0.3783203831736395,0.0472221,0.21730646,0.16863541,0.077899126166969,0.4107197958145974,0.3783203831736395,42,42
5,168,0.001,0.3,350,0.04758015,0.21812874,0.16879171,0.0709075838681662,0.4163183713120327,0.3874349466454158,0.047286477,0.21745454,0.16885279,0.0766421444771303,0.4018918609998969,0.3720189768870676,54,42
10,168,0.0001,0.3,350,0.06686205,0.25857696,0.20171222,-0.3056079001017489,0.3270995976038638,0.2959885781153959,0.06599849,0.2569017,0.20036493,-0.2887452484696142,0.321700596337318,0.2893941734424134,199,198
10,168,0.0005,0.3,350,0.041634787,0.20404604,0.15672283,0.1870021084469465,0.5174612319806868,0.466591985910839,0.041634787,0.20404604,0.15672283,0.1870021084469465,0.5174612319806868,0.466591985910839,77,77
10,168,0.001,0.3,350,0.04171368,0.20423928,0.15769747,0.1854614946252469,0.5164454811480198,0.4728008936451621,0.04171368,0.20423928,0.15769747,0.1854614946252469,0.5164454811480198,0.4728008936451621,30,30
15,168,0.0001,0.3,350,0.047056735,0.21692564,0.16644105,0.0811283182803501,0.4752776933889153,0.4399451377430975,0.045567,0.21346428,0.16367033,0.1102181109509425,0.4809176759669398,0.4428424374077269,187,197
15,168,0.0005,0.3,350,0.04021166,0.20052844,0.15513837,0.2147912686177651,0.5355953035478015,0.4679731903371876,0.039378118,0.19843921,0.153357,0.2310677889965416,0.5289977669496542,0.4618170948304292,61,56
15,168,0.001,0.3,350,0.038262274,0.19560745,0.15037915,0.2528567399027188,0.5480053803445706,0.4731983640758598,0.038262274,0.19560745,0.15037915,0.2528567399027188,0.5480053803445706,0.4731983640758598,44,44
20,168,0.0001,0.3,350,0.050035696,0.2236866,0.17312415,0.0229584334361815,0.4568482145208841,0.4066929106554782,0.049405307,0.22227305,0.17090318,0.0352679712902492,0.4498513742622456,0.4036264788864968,192,196
20,168,0.0005,0.3,350,0.039192136,0.19797003,0.15208521,0.234699409635305,0.5549036856301823,0.4857619233641007,0.038332615,0.19578716,0.15078652,0.2514831478584919,0.5581679369957329,0.488043545979911,59,60
20,168,0.001,0.3,350,0.040356576,0.20088947,0.15503766,0.2119615030202333,0.5535195343555019,0.4852747071806147,0.038529184,0.19628853,0.14971076,0.2476447909505801,0.5576616635276775,0.4883229601703004,59,52
25,168,0.0001,0.3,350,0.042906296,0.20713834,0.16021773,0.162173413349203,0.5229731620914577,0.470658192262704,0.041282155,0.2031801,0.15652314,0.193887826742109,0.5181066290465337,0.4646976090599073,190,194
25,168,0.0005,0.3,350,0.040810034,0.20201494,0.15584551,0.2031069023071915,0.5438292086292279,0.4853398510774063,0.038758133,0.19687085,0.15250786,0.2431741914786067,0.5448912941256938,0.4726456006756108,50,67
25,168,0.001,0.3,350,0.04078186,0.20194519,0.15713942,0.203657171899634,0.5499931705993274,0.4798641747078747,0.038326647,0.19577193,0.1517511,0.2515997302733894,0.5528889228646251,0.480179780597972,31,18
30,168,0.0001,0.3,350,0.040800866,0.20199224,0.15637755,0.2032860004563367,0.5319696785660757,0.471164098078706,0.040724155,0.20180227,0.15673874,0.2047838455141684,0.5218187110370803,0.4618026091366369,189,193
30,168,0.0005,0.3,350,0.040078487,0.20019612,0.15516166,0.2173917302024444,0.5370506273126819,0.4700084333439955,0.04023561,0.20058815,0.1555081,0.2143236129824929,0.5292774928830851,0.4677800973004808,35,37
30,168,0.001,0.3,350,0.041208733,0.20299934,0.157131,0.1953215723524979,0.5308696843547264,0.4710607004189936,0.039871376,0.19967818,0.15531142,0.2214359733602523,0.5396024548124414,0.4701103602910133,37,34
40,168,0.0001,0.3,350,0.03842274,0.19601719,0.15123872,0.249723284115342,0.55249962749026,0.4934201633842256,0.03842274,0.19601719,0.15123872,0.249723284115342,0.55249962749026,0.4934201633842256,158,158
40,168,0.0005,0.3,350,0.040326227,0.2008139,0.15459482,0.2125540841257606,0.5524367141442429,0.4864666905891289,0.037346598,0.19325268,0.14911672,0.2707370675279584,0.5673478907757807,0.5020581412073332,62,59
40,168,0.001,0.3,350,0.03925372,0.19812551,0.15291192,0.2334968319496299,0.562985857092526,0.4929374893689354,0.039185632,0.19795361,0.15257455,0.2348263971629457,0.539287225070723,0.4757664971130741,41,34
50,168,0.0001,0.3,350,0.037284177,0.19309111,0.14937322,0.2719559741496975,0.5591956978444714,0.4914591377118122,0.036426198,0.19085649,0.14783089,0.2887095589260954,0.5666955769226723,0.502458391438158,176,162
50,168,0.0005,0.3,350,0.037653476,0.19404504,0.15011515,0.2647446986509472,0.565050109061361,0.4990165798344548,0.037653476,0.19404504,0.15011515,0.2647446986509472,0.565050109061361,0.4990165798344548,30,30
50,168,0.001,0.3,350,0.037843026,0.19453284,0.15041958,0.261043315943831,0.5641913128908272,0.5004044937077906,0.037843026,0.19453284,0.15041958,0.261043315943831,0.5641913128908272,0.5004044937077906,30,30
60,168,0.0001,0.3,350,0.037511118,0.19367787,0.14837237,0.2675244729933416,0.5548358012160812,0.4925206053797267,0.037511118,0.19367787,0.14837237,0.2675244729933416,0.5548358012160812,0.4925206053797267,116,116
60,168,0.0005,0.3,350,0.03806977,0.19511476,0.15129852,0.2566157814729946,0.5530077745353194,0.4827944178479487,0.03806977,0.19511476,0.15129852,0.2566157814729946,0.5530077745353194,0.4827944178479487,8,8
60,168,0.001,0.3,350,0.041944653,0.20480394,0.15894972,0.1809513130845984,0.5562388899116356,0.4834546505865306,0.03938924,0.19846722,0.153516,0.2308505346356892,0.5353166434574465,0.4624717623617725,31,19
