batch,lr,drop_out,seed,mse_p,rmse_p,mae_p,r2_p,pearson_corr_p,spearman_corr_p,mse_r,rmse_r,mae_r,r2_r,pearson_corr_r,spearman_corr_r,best_pearson_epoch,best_r2_epoch
96,0.00005,0.4,772,0.06613696,0.25717106,0.20147514,0.131158394522078,0.5937742,0.5631102070709869,0.058234353,0.24131794,0.18673939,0.2349750704590482,0.58602196,0.558586982668318,157,175
96,0.00010,0.4,772,0.06002529,0.24500059,0.18824336,0.21144749346626246,0.5874737,0.5549769590833379,0.057641152,0.24008572,0.18416125,0.2427678914690794,0.5719713,0.5455000672536573,25,11
96,0.00050,0.4,772,0.074322656,0.2726218,0.21460858,0.023622918115427716,0.5735237,0.5434661209529857,0.05728977,0.23935282,0.18482195,0.24738396130105123,0.54812706,0.5311222238549443,30,15
96,0.00100,0.4,772,0.058008365,0.24084926,0.18622263,0.2379439299695093,0.613119,0.5782553813861673,0.050731834,0.22523728,0.17193486,0.3335356208306117,0.59832466,0.564064053549804,30,18
168,0.00005,0.4,772,0.09742508,0.3121299,0.25001368,-0.27987369444686827,0.55384195,0.5292480526763964,0.079366416,0.28172046,0.2171433,-0.04263705838412313,0.5428818,0.5350636037154306,172,174
168,0.00010,0.4,772,0.06161248,0.24821861,0.19147377,0.190596605419463,0.59047586,0.5724956079476052,0.059905138,0.24475527,0.18742219,0.21302587394475248,0.58185035,0.564794341790856,64,50
168,0.00050,0.4,772,0.05003277,0.22368006,0.16965249,0.34271929512156374,0.60383725,0.5707262205285228,0.049271822,0.22197257,0.16881429,0.35271584618298457,0.5958213,0.5688306537730091,57,53
168,0.00100,0.4,772,0.056415092,0.23751861,0.18287347,0.25887466181935714,0.6229457,0.5896277421593901,0.05234509,0.22879049,0.1753305,0.31234230922793216,0.6132172,0.5810280946410246,57,43
24,0.00005,0.4,336,0.055277847,0.23511241,0.17631191,0.2961686232738707,0.58622795,0.5648414066063259,0.054125268,0.23264837,0.17584364,0.31084398410632186,0.5744536,0.5496823875951357,188,189
24,0.00010,0.4,336,0.051560204,0.22706872,0.16998933,0.34350396820076634,0.5968663,0.5713199491302977,0.051142864,0.22614788,0.16946615,0.3488177866890957,0.59072536,0.5665438300735803,46,32
