batch,lr,drop_out,seed,mse_p,rmse_p,mae_p,r2_p,pearson_corr_p,spearman_corr_p,mse_r,rmse_r,mae_r,r2_r,pearson_corr_r,spearman_corr_r,best_pearson_epoch,best_r2_epoch
322,0.00100,0.3,566,0.04576765,0.21393375,0.16310403,0.4066588842218539,0.6463242020003828,0.5611946043674736,0.045775335,0.2139517,0.16268358,0.4065592742821835,0.6380052597525396,0.559117030187175,3,9
322,0.00500,0.3,566,0.047230665,0.21732616,0.16476241,0.3876920679647905,0.6292682615498727,0.5535954552152849,0.047632236,0.21824811,0.16588159,0.3824859834896275,0.619059166314808,0.5484056835771082,34,36
96,0.00010,0.3,473,0.04358556,0.20877156,0.1580132,0.39734419592247283,0.6369420511506488,0.544853092412236,0.04358556,0.20877156,0.1580132,0.39734419592247283,0.6369420511506488,0.544853092412236,43,43
96,0.00050,0.3,473,0.04282867,0.20695089,0.15679063,0.4078096748338441,0.6419064932173233,0.5555564351462426,0.04282867,0.20695089,0.15679063,0.4078096748338441,0.6419064932173233,0.5555564351462426,5,5
96,0.00100,0.3,473,0.04488619,0.2118636,0.16010079,0.3793604497733769,0.6192407648588616,0.5416745562323858,0.04488619,0.2118636,0.16010079,0.3793604497733769,0.6192407648588616,0.5416745562323858,6,6
96,0.00500,0.3,473,0.045074727,0.2123081,0.16144288,0.3767536237684538,0.626828102183783,0.5402979302864386,0.04432081,0.21052508,0.15891866,0.38717798344361687,0.623643976226526,0.5424704971808452,39,45
168,0.00010,0.3,473,0.04432349,0.21053144,0.15915602,0.38714087711216527,0.6254357897590587,0.5410843090924589,0.04432349,0.21053144,0.15915602,0.38714087711216527,0.6254357897590587,0.5410843090924589,113,113
168,0.00050,0.3,473,0.044339303,0.210569,0.15935452,0.38692219463535105,0.636668918642306,0.5601209965960966,0.043787934,0.20925567,0.15859328,0.39454605812938637,0.6333736095981815,0.5534193128545392,5,2
168,0.00100,0.3,473,0.04751759,0.2179853,0.16408648,0.34297619763094456,0.6022580928650549,0.5321781495309889,0.045219254,0.2126482,0.16070735,0.3747551895522282,0.6126904810079205,0.5392086839961417,13,7
168,0.00500,0.3,473,0.046163693,0.21485738,0.16385269,0.3616964805998609,0.6314985306040826,0.5509889122492209,0.043702785,0.20905212,0.15796421,0.3957233131099914,0.6306056936188137,0.5475834985806541,23,55
