batch,lr,drop_out,seed,mse_p,rmse_p,mae_p,r2_p,pearson_corr_p,spearman_corr_p,mse_r,rmse_r,mae_r,r2_r,pearson_corr_r,spearman_corr_r,best_pearson_epoch,best_r2_epoch
96,0.00500,0.3,256,0.12413635,0.35232988,0.30477315,-1.533041531778034,0.5608166263573365,0.4833049794525142,0.03682597,0.19190094,0.14906816,0.24855438027985188,0.5535177508335202,0.47569140250962444,69,64
168,0.00010,0.3,256,0.040167987,0.20041953,0.15712667,0.1803595179641443,0.5018268421515185,0.43957404812182177,0.040167987,0.20041953,0.15712667,0.1803595179641443,0.5018268421515185,0.43957404812182177,28,28
168,0.00050,0.3,256,0.038035106,0.1950259,0.1533091,0.2238815738262272,0.5456984659132862,0.4670596159837483,0.038043752,0.19504808,0.1500588,0.22370520686029516,0.5228150754538432,0.4523280798624723,47,42
168,0.00100,0.3,256,0.07893275,0.2809497,0.23522972,-0.6106476791109179,0.5512172837538606,0.47247935273275293,0.037166946,0.1927873,0.14909497,0.2415965671889747,0.536146507229237,0.46521892241457,75,53
168,0.00500,0.3,256,0.051526614,0.22699474,0.18248238,-0.05141692337365722,0.572505165161161,0.4908383114233744,0.036630187,0.19139014,0.14879195,0.2525494565738641,0.5369722973051004,0.46661231474278886,151,149
322,0.00010,0.3,256,0.04065625,0.20163395,0.15721238,0.1703963228668015,0.5024737242139083,0.450222159158373,0.038129658,0.19526817,0.15331838,0.22195215583584205,0.5148742818264388,0.4492351713826925,44,54
322,0.00050,0.3,256,0.039737675,0.19934312,0.15531366,0.18914014319853323,0.5263814877235954,0.45534449183141446,0.03755385,0.19378816,0.15144457,0.2337017909216642,0.5209389348686863,0.454744647243607,46,44
322,0.00100,0.3,256,0.040120553,0.20030116,0.15595776,0.1813273261560605,0.5438982298226107,0.4627675548462773,0.036198366,0.19025868,0.14773655,0.2613608712073916,0.5484067946257324,0.47593698677757657,67,54
322,0.00500,0.3,256,0.117680855,0.34304643,0.27328786,-1.4013153035656232,0.13979662329577383,0.12324821196881384,0.10950549,0.33091614,0.2598013,-1.2344942278562034,0.1108813737389495,0.1047305034796103,33,18
96,0.00010,0.3,41,0.03829679,0.19569565,0.15210792,0.23227407628157937,0.5604602347243935,0.4966464918360409,0.035948854,0.18960182,0.14715964,0.279342401307771,0.5608101222930282,0.49191858234793473,96,88
96,0.00050,0.3,41,0.035766784,0.18912108,0.14717951,0.2829924165438471,0.5717950883114746,0.5001876750814059,0.034502346,0.18574807,0.14397743,0.30834023127932686,0.5781181178865468,0.5078266108866953,21,12
96,0.00100,0.3,41,0.054019332,0.2324206,0.18437423,-0.08291177376116199,0.5794094315341872,0.5088866143173739,0.034269597,0.1851205,0.14344025,0.31300616601332243,0.5804434046343634,0.5086814204518566,18,12
96,0.00500,0.3,41,0.035247013,0.18774188,0.14606477,0.29341206985935764,0.5894424006154851,0.5184390782707811,0.035247013,0.18774188,0.14606477,0.29341206985935764,0.5894424006154851,0.5184390782707811,53,53
168,0.00010,0.3,41,0.039452694,0.19862702,0.1543905,0.20910189412005153,0.526640184874874,0.46447253252033993,0.038329918,0.19578028,0.15120448,0.2316098834768796,0.5266826234594336,0.46466995809445677,50,47
168,0.00050,0.3,41,0.043463204,0.2084783,0.16308767,0.12870425223066806,0.5415103990256153,0.487172467256509,0.03776375,0.19432896,0.15007855,0.2429597986683466,0.5199780256577922,0.4739965835356533,33,15
168,0.00100,0.3,41,0.062844396,0.25068784,0.20412958,-0.25982551573289014,0.5513957207255432,0.49293277328607443,0.035931118,0.18955505,0.14704467,0.2796980346582332,0.5433566579247152,0.4885851444445172,74,70
168,0.00500,0.3,41,0.057051513,0.23885459,0.1932883,-0.1436971941203662,0.5667326000794821,0.4873465838173706,0.035316758,0.18792753,0.14569606,0.2920139686217508,0.5726226942888679,0.5061215987845349,127,132
322,0.00010,0.3,41,0.039784666,0.19946094,0.15713929,0.20244697242646226,0.526425219915457,0.46329056927419887,0.03887901,0.19717762,0.15373807,0.2206024274225059,0.5092448798076764,0.45086151664898266,58,47
322,0.00050,0.3,41,0.041004937,0.20249675,0.15857822,0.1779844549134163,0.5368151296766397,0.48511603058226804,0.0389209,0.1972838,0.1535077,0.21976259622476624,0.5202851225824747,0.46406346340116217,68,44
322,0.00100,0.3,41,0.03912605,0.19780307,0.15438601,0.21565007353622379,0.5461878919106005,0.4900713158134338,0.03641787,0.19083467,0.14833462,0.2699401613484359,0.5394789851029892,0.4885796745476094,41,32
322,0.00500,0.3,41,0.074553885,0.27304557,0.21758054,-0.49456265300466695,0.3397840528813201,0.2977209311258197,0.07012814,0.26481718,0.20996179,-0.40584104167312396,0.2734833334147732,0.24134259076866904,42,31
