batch,lr,drop_out,seed,mse_p,rmse_p,mae_p,r2_p,pearson_corr_p,spearman_corr_p,mse_r,rmse_r,mae_r,r2_r,pearson_corr_r,spearman_corr_r,best_pearson_epoch,best_r2_epoch
322,0.00050,0.3,490,0.050189096,0.22402923,0.17546242,-0.03079218773686576,0.48630978316279977,0.43409008685437517,0.039168738,0.19791093,0.15383545,0.19554578725836136,0.4696986624304957,0.43185349792915484,77,73
322,0.00100,0.3,490,0.0401665,0.20041582,0.15540932,0.17505354503008796,0.4915599244808531,0.4277576837368699,0.038096875,0.1951842,0.15258992,0.21755994206509954,0.49103646163546233,0.41966732077846747,15,23
322,0.00500,0.3,490,0.03142729,0.17727745,0.13726437,0.3545410093696747,0.6012784165311269,0.5253416416994314,0.03142729,0.17727745,0.13726437,0.3545410093696747,0.6012784165311269,0.5253416416994314,88,88
96,0.00010,0.3,256,0.041491017,0.20369343,0.15887773,0.15336267666229264,0.544532265267179,0.4813636946648414,0.036903378,0.19210252,0.14753665,0.2469748781803015,0.5389915033947279,0.486571907775594,189,198
96,0.00050,0.3,256,0.033673387,0.18350309,0.1417657,0.3128838024938594,0.587249362033089,0.5101977690002939,0.032422993,0.18006386,0.13892941,0.3383985939400883,0.5826383833063152,0.5102401503052638,76,68
96,0.00100,0.3,256,0.035760358,0.1891041,0.14712389,0.27029864740599496,0.571578136300586,0.4977864049059837,0.035029393,0.1871614,0.14485094,0.2852140415830432,0.548551579340636,0.4626964477681625,15,6
96,0.00500,0.3,256,0.035847392,0.18933408,0.14700975,0.2685226000549007,0.6162256245994301,0.5400524988746177,0.031029843,0.1761529,0.13584915,0.3668262962005243,0.607656973404208,0.5337175729486845,37,22
168,0.00010,0.3,256,0.07243074,0.2691296,0.21303636,-0.4779721697202628,0.4439061768464068,0.4167695165543874,0.067397445,0.25961018,0.19770709,-0.37526617597817324,0.43230081703937195,0.43788405932055313,197,196
168,0.00050,0.3,256,0.040812068,0.20201997,0.15651137,0.16721682177365338,0.53843983519513,0.48744421512210073,0.04124509,0.20308888,0.1571231,0.15838088579512644,0.47423782835130995,0.4265307679040018,21,13
168,0.00100,0.3,256,0.04153937,0.20381209,0.15878044,0.15237594589782488,0.5578867115094307,0.5012596641421493,0.034884308,0.18677342,0.14415818,0.2881746994792267,0.5371598876717013,0.46409997945277054,21,13
168,0.00500,0.3,256,0.0348778,0.18675599,0.14416987,0.288307447652409,0.5961726947248842,0.5250311601663071,0.032937605,0.1814872,0.14113022,0.3278977369180659,0.5826006274951616,0.5146422574799465,36,21
322,0.00010,0.3,256,0.65007454,0.80627203,0.77461416,-12.264976524586833,0.47123256162779414,0.4255140796776485,0.20558943,0.45341972,0.37652814,-3.195117354546934,0.3115913826164606,0.2975616686757252,81,189
322,0.00050,0.3,256,0.035932593,0.18955894,0.14534669,0.266784014083849,0.5385017948090963,0.47498807000148213,0.035653327,0.18882088,0.1451176,0.27248257657910135,0.5303551451436165,0.48516077029162813,141,127
322,0.00100,0.3,256,0.035537835,0.18851481,0.146083,0.27483930390643774,0.5547719698738395,0.4914151807286568,0.03519652,0.18760736,0.1444554,0.28180387324713985,0.5380709911238758,0.4787409300152594,37,40
322,0.00500,0.3,256,0.046844874,0.21643676,0.17190361,0.04411555217477969,0.600583786352761,0.5312859890066411,0.03250633,0.18029512,0.13903964,0.3366979316492238,0.5819679007535266,0.5170054333657178,65,53
96,0.00010,0.3,41,0.051479805,0.22689162,0.17901903,-0.032002525078874466,0.527391766457488,0.4684684344567052,0.03910212,0.19774255,0.15270624,0.21612977488876906,0.5438726384961017,0.4865523006758723,187,183
96,0.00050,0.3,41,0.03681205,0.19186465,0.14872031,0.2620382428029049,0.5942714480192798,0.5326624978760202,0.034030713,0.18447416,0.1427858,0.31779503875704673,0.5749942671727692,0.5108498916434422,61,54
96,0.00100,0.3,41,0.0418908,0.20467243,0.15963773,0.1602258361479536,0.5865513466785857,0.5098425829570407,0.03380581,0.18386357,0.1425936,0.32230360829266214,0.5692363503565074,0.4973799975534067,19,7
96,0.00500,0.3,41,0.033940546,0.1842296,0.14187731,0.31960257737212583,0.6386982408828709,0.5778441724131095,0.029327083,0.17125152,0.13129959,0.41208742354798644,0.6426811860648961,0.5763318948578203,51,63
168,0.00010,0.3,41,0.10612388,0.3257666,0.271375,-1.1274383358517768,0.45148749512942565,0.42227693993806886,0.0830973,0.28826603,0.2312225,-0.6658302886058933,0.4038729037529707,0.37349581979548296,157,170
168,0.00050,0.3,41,0.032657117,0.1807128,0.13937515,0.3453310755306226,0.5887842780055204,0.5207952727288334,0.032657117,0.1807128,0.13937515,0.3453310755306226,0.5887842780055204,0.5207952727288334,71,71
168,0.00100,0.3,41,0.03976373,0.19940846,0.15572786,0.2028666688547237,0.5996403849313057,0.5221564561873046,0.032338295,0.17982851,0.13963316,0.35172247131291934,0.5950815495107059,0.5226447841511948,38,34
168,0.00500,0.3,41,0.03410258,0.18466884,0.14331807,0.31635419134571596,0.6279544868738036,0.5573048235816896,0.031745598,0.17817295,0.13749847,0.363604098953078,0.6058341114425609,0.5386897023740161,38,26
322,0.00010,0.3,41,0.8197927,0.90542406,0.8745261,-15.434176271765288,0.39856376728368004,0.3690610738397473,0.26003295,0.50993425,0.42879903,-4.212813910354838,0.31279640922825097,0.34227063759088944,82,179
322,0.00050,0.3,41,0.041466583,0.20363346,0.15851066,0.16872996566161635,0.5033423549237518,0.43635137115796735,0.040581744,0.20144911,0.15636612,0.18646807051289271,0.4658287729681032,0.41452842476002866,83,71
322,0.00100,0.3,41,0.038138434,0.19529064,0.15024443,0.23544855829619538,0.583891084936756,0.5234425484974872,0.034136873,0.18476166,0.14365874,0.31566679909845363,0.5698878795536341,0.5006945250236972,59,49
322,0.00500,0.3,41,0.03925808,0.19813652,0.15468171,0.21300322403459537,0.6295867748896116,0.5646823075877871,0.03133347,0.17701262,0.13634989,0.37186591618875287,0.6117518376033254,0.5319333701481388,81,68
