batch,lr,drop_out,seed,mse_p,rmse_p,mae_p,r2_p,pearson_corr_p,spearman_corr_p,mse_r,rmse_r,mae_r,r2_r,pearson_corr_r,spearman_corr_r,best_pearson_epoch,best_r2_epoch
322,0.00100,0.3,995,0.044143382,0.21010327,0.16081874,0.41237481780213414,0.6442066820004156,0.5584659932427479,0.045028284,0.21219869,0.16171728,0.40059520278827854,0.6346980875982231,0.5492060172396798,11,7
322,0.00500,0.3,995,0.04720044,0.21725662,0.16519253,0.37168000247512445,0.6361824844232218,0.5568623428889025,0.045694433,0.21376257,0.16424361,0.3917276027709834,0.6306192201971659,0.5468927839886356,6,15
96,0.00010,0.3,582,0.04288462,0.20708603,0.15809317,0.40107967500809805,0.6440886536180899,0.573943698861873,0.042434826,0.20599715,0.15674822,0.40736147722060745,0.6412567466568428,0.5729437235472776,27,32
96,0.00050,0.3,582,0.042997155,0.20735756,0.15838344,0.3995080520246431,0.6372546153019351,0.5690488201006515,0.042997155,0.20735756,0.15838344,0.3995080520246431,0.6372546153019351,0.5690488201006515,11,11
96,0.00100,0.3,582,0.04439313,0.21069677,0.16033463,0.3800120919037102,0.6324947692969419,0.5622265188461589,0.04310272,0.20761195,0.15756224,0.3980337939799844,0.6309143221457972,0.5599717714467682,3,9
96,0.00500,0.3,582,0.043459088,0.20846844,0.1597249,0.39305683516449474,0.6290028631322487,0.5584631258572922,0.043552738,0.20869292,0.15974268,0.3917489484447916,0.6282087696963609,0.5660169786626748,14,11
168,0.00010,0.3,582,0.042503707,0.20616427,0.15731797,0.4063994594688827,0.6383494643449494,0.5724787107752718,0.042222776,0.20548181,0.15667224,0.41032293727050595,0.6413602099837956,0.5737316937282925,44,46
168,0.00050,0.3,582,0.04398038,0.209715,0.16127296,0.38577655589693316,0.6338486299169324,0.565550315888578,0.04261735,0.2064397,0.15827204,0.40481235440080987,0.6367404750587932,0.5640575625652718,5,14
168,0.00100,0.3,582,0.04304796,0.20748003,0.15899442,0.39879856184203455,0.6316445317323447,0.5645994614280493,0.04304796,0.20748003,0.15899442,0.39879856184203455,0.6316445317323447,0.5645994614280493,3,3
168,0.00500,0.3,582,0.043320112,0.20813484,0.15982993,0.394997714371196,0.630443188128859,0.5542097107745487,0.043320112,0.20813484,0.15982993,0.394997714371196,0.630443188128859,0.5542097107745487,11,11
322,0.00010,0.3,582,0.042942543,0.20722583,0.15811616,0.4002708323349725,0.6416735037817282,0.5741158470934793,0.042858697,0.20702343,0.15814212,0.40144174161999546,0.6382231759212306,0.5717848105566953,61,46
322,0.00050,0.3,582,0.04182856,0.20452031,0.15572497,0.4158285193008815,0.6487412877756149,0.577613884443546,0.042222228,0.20548049,0.15673256,0.4103305810726555,0.6410822847555018,0.5725594851877073,7,12
322,0.00100,0.3,582,0.043976095,0.20970479,0.16022243,0.38583633906471704,0.6301983156209692,0.5592617411154965,0.043976095,0.20970479,0.16022243,0.38583633906471704,0.6301983156209692,0.5592617411154965,13,13
322,0.00500,0.3,582,0.04530702,0.21285446,0.16262291,0.3672488093372067,0.6194081032677415,0.5464656848918065,0.043796957,0.20927723,0.16025712,0.38833818294378675,0.6296920021784274,0.5563735694298578,16,13
